"dataset_identifier","file_name","individual_id","keepornot","scientific_name","common_name","abbreviated_name","sex","age_class","device_id","device_type","deployment_site","deployment_year","deployment_month","deployment_day","deployment_time","deployment_decimal_longitude","deployment_decimal_latitude","data_contact","contact_email","comments"
"AADC_campaign_1","campaign149","M94_44550","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44550","PTT","Capsize Beach, Heard Island",2004,1,19,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign69","M100_44551","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44551","PTT","Capsize Beach, Heard Island",2004,1,20,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign152","M98_25846","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","25846","PTT","Capsize Beach, Heard Island",2004,1,20,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign153","M99_44553","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44553","PTT","Capsize Beach, Heard Island",2004,1,20,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign70","M101_44547","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44547","PTT","Capsize Beach, Heard Island",2004,1,21,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign151","M96_44548","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44548","PTT","Capsize Beach, Heard Island",2004,1,21,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign71","M102_44555","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44555","PTT","Capsize Beach, Heard Island",2004,1,22,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign72","M103_25846","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","25846","PTT","Capsize Beach, Heard Island",2004,1,25,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign73","M104_44555","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","44555","PTT","Capsize Beach, Heard Island",2004,1,25,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign74","M105_25876","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","25876","PTT","Capsize Beach, Heard Island",2004,1,25,"",73.643,-53.162,"Mark Hindell","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign6","unknown5","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44567","PTT","Jacka Valley, Heard Island",2003,12,18,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown11-44573-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44573","PTT","Jacka Valley, Heard Island",2003,12,20,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","unknown1","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44563","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign2","unknown10","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44572","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign3","unknown2","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44564","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign4","unknown3","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44565","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign5","unknown4","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44566","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign7","unknown6","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44568","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign8","unknown7","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44569","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign9","unknown8","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44570","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign10","unknown9","Keep","Thalassarche melanophris","Black-browed albatross","BBAL","U","","44571","PTT","Jacka Valley, Heard Island",2003,12,21,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown13-44574-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44574","PTT","Jacka Valley, Heard Island",2003,12,23,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown16-44577-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44577","PTT","Jacka Valley, Heard Island",2003,12,23,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown15-44576-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44576","PTT","Jacka Valley, Heard Island",2003,12,24,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown14-44575-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44575","PTT","Jacka Valley, Heard Island",2003,12,26,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","HIPPIES","LMSA-unknown12-44573-RAATD","Keep","Phoebetria palpebrata","Light-mantled albatross","LMSA","U","","44573","PTT","Jacka Valley, Heard Island",2004,2,15,"",73.335,-52.997,"Roger Kirkwood/Kieran Lawton","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FF1","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44558","PTT","Spit Bay, Heard Island",2003,12,20,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF2","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44559","PTT","Spit Bay, Heard Island",2003,12,20,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF3","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44560","PTT","Spit Bay, Heard Island",2003,12,20,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF4","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44561","PTT","Spit Bay, Heard Island",2003,12,20,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign11","k1","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44522","PTT","Spit Bay, Heard Island",2003,12,20,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FF10","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17376","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF5","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44562","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF6","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17369","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF7","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17371","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF8","Discard","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17374","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF9","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17375","PTT","Spit Bay, Heard Island",2003,12,21,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM1","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17346","PTT","Spit Bay, Heard Island",2003,12,22,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM2","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","19245","PTT","Spit Bay, Heard Island",2003,12,22,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign22","k2","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44523","PTT","Spit Bay, Heard Island",2003,12,22,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign33","k3","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44528","PTT","Spit Bay, Heard Island",2003,12,22,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign44","k4","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44530","PTT","Spit Bay, Heard Island",2003,12,22,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign55","k5","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44526","PTT","Spit Bay, Heard Island",2003,12,22,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FM3","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17992","PTT","Spit Bay, Heard Island",2003,12,23,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM4","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44545","PTT","Spit Bay, Heard Island",2003,12,23,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM5","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17993","PTT","Spit Bay, Heard Island",2003,12,23,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM6","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17995","PTT","Spit Bay, Heard Island",2003,12,23,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign57","k6","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44524","PTT","Spit Bay, Heard Island",2003,12,23,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign58","k7","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44531","PTT","Spit Bay, Heard Island",2003,12,23,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign59","k8","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44529","PTT","Spit Bay, Heard Island",2003,12,23,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FM7","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","33095","PTT","Spit Bay, Heard Island",2003,12,24,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM8","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17991","PTT","Spit Bay, Heard Island",2003,12,24,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM9","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44542","PTT","Spit Bay, Heard Island",2003,12,24,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign12","k10","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44527","PTT","Spit Bay, Heard Island",2003,12,24,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign13","k11","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44534","PTT","Spit Bay, Heard Island",2003,12,24,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign14","k12","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44541","PTT","Spit Bay, Heard Island",2003,12,24,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign15","k13","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44540","PTT","Spit Bay, Heard Island",2003,12,24,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign60","k9","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44525","PTT","Spit Bay, Heard Island",2003,12,24,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FM10","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","33096","PTT","Spit Bay, Heard Island",2003,12,25,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign16","k14","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44532","PTT","Spit Bay, Heard Island",2003,12,25,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign17","k15","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44537","PTT","Spit Bay, Heard Island",2003,12,25,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign18","k16","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44533","PTT","Spit Bay, Heard Island",2003,12,26,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign19","k17","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44536","PTT","Spit Bay, Heard Island",2003,12,26,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign20","k18","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44538","PTT","Spit Bay, Heard Island",2003,12,26,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FF13","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44561","PTT","Spit Bay, Heard Island",2003,12,27,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF14","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44562","PTT","Spit Bay, Heard Island",2003,12,27,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM11","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","33100","PTT","Spit Bay, Heard Island",2003,12,27,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM12","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44546","PTT","Spit Bay, Heard Island",2003,12,27,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM13","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44543","PTT","Spit Bay, Heard Island",2003,12,27,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign21","k19","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44535","PTT","Spit Bay, Heard Island",2003,12,27,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign23","k20","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44539","PTT","Spit Bay, Heard Island",2003,12,27,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign24","k21","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","25574","PTT","Spit Bay, Heard Island",2003,12,27,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FF16","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17374","PTT","Spit Bay, Heard Island",2003,12,29,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF17","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44560","PTT","Spit Bay, Heard Island",2003,12,29,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF19","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44559","PTT","Spit Bay, Heard Island",2003,12,30,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF20","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17371","PTT","Spit Bay, Heard Island",2003,12,31,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF22","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17375","PTT","Spit Bay, Heard Island",2003,12,31,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF23","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17369","PTT","Spit Bay, Heard Island",2004,1,1,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF24","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17374","PTT","Spit Bay, Heard Island",2004,1,1,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF25","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44561","PTT","Spit Bay, Heard Island",2004,1,1,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF26","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17376","PTT","Spit Bay, Heard Island",2004,1,1,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF28","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44562","PTT","Spit Bay, Heard Island",2004,1,6,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF29","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44560","PTT","Spit Bay, Heard Island",2004,1,6,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF30","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44559","PTT","Spit Bay, Heard Island",2004,1,6,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FF31","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","44558","PTT","Spit Bay, Heard Island",2004,1,6,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign25","k22","Keep","Aptenodytes patagonicus","King penguin","KIPE","U","","44527","PTT","Spit Bay, Heard Island",2004,1,6,"",73.742205,-53.115667,"Barbara Wienecke","Ben.Raymond@aad.gov.au",""
"AADC_campaign_1","campaign1","FM14","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","17994","PTT","Spit Bay, Heard Island",2004,1,7,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"AADC_campaign_1","campaign1","FM15","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","19243","PTT","Spit Bay, Heard Island",2004,1,7,"",73.74167,-53.08972,"Nick Gales/Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
